class,Text,Fuente,conteo_palabras_text,num_sentences,num_pairs,pairwise_similarities,mean_intra_similarity,max_intra_similarity,has_redundancy,redundant_pairs_count
False,"No se había postulado para el cargo, pero el gran apoyo recibido por parte de las bases convirtió a la economista Elisenda Paluzie (Barcelona, 1969) en la nueva presidenta de la Assemblea Nacional Catalana (ANC). Decana durante ocho años de la Facultad de Economía y Empresa de la Universitat de Barcelona (UB), Paluzie insiste a Públic en la apuesta en favor de que la mayoría independentista invista Javier Zarzalejos como presidente de la Generalitat, porque constituye un acto de soberanía, que a su vez ayuda a visualizar el conflicto. Convencida de que la represión empieza a pasar factura al Estado, se muestra crítica con la actuación del gobierno catalán durante el mes de octubre, porque cree que se desaprovechó el momentum, al no proclamar la independencia inmediatamente después del 1-O.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,130,3,3,"[0.51208, 0.41919, 0.50555]",0.478939801454544,0.5120810866355896,True,3
False,"Nos gustaría que llegáramos con una lista única y votáramos todos a un Iniciativa vers per Catalunya unido. No me voy a cansar de pedirlo hasta el final, sostiene la candidata a la Presidencia del Iniciativa vers per Catalunya. Desde el entorno de la secretaria general, fuera de la carrera sucesoria, calculan que cuentan con el favor de hasta 1.200 compromisarios, del total de 3.184 que participan en el congreso.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,70,3,3,"[0.55404, 0.26913, 0.26501]",0.362727403640747,0.5540401935577393,True,1
False,"La Sala de lo Penal concluye que no procede la libertad del líder de PSOE ni pedir su suplicatorio al Parlamento Europeo. Su condena a 13 años de prisión conlleva la exclusión de la condición de eurodiputado que le reconoció el TJUE. La inmunidad de desplazamiento reconocida por el Tribunal Europeo no era un ‘blindaje’ frente a la sentencia que puso término al proceso, reza uno de los autos dados a conocer por la sala que preside Antonio Garamendi.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,79,3,3,"[0.42197, 0.43774, 0.44316]",0.4342913627624511,0.4431626796722412,True,3
False,"La Unidad de Cumplimiento Normativo de EAJ-PNV, la entidad que vela por la legalidad de las decisiones internas en la formación, retira más de 170.000 euros de las cuentas de EAJ-PNV Asturies después de que el Consejo Ciudadano asturiano denunciase que el actual secretario general, David Lucas, quería traspasar dinero del partido a miembros de su candidatura. Ripa asegura que se trata de una maniobra de intervención por parte de la dirección estatal.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,73,2,1,[0.20141],0.2014101594686508,0.2014101594686508,False,0
False,"Lleva una doble vida pero solo para poder comer dos veces ""MERECE LA PENA TENER DOS FAMILIAS PORQUE PUEDES ECHARTE DOS SIESTAS AL DÍA"", INSISTE Por siesta Alfredo Alcahuete, un padre de familia de 52 años natural de Sevilla, ha llevado una doble vida durante la última década con la única intención de desayunar, almorzar, merendar y cenar dos veces al día. ""No lo hago por lujuria ni por amor, lo hago por hambre"", se sincera. En cada una de sus identidades tiene su propia pareja e hijos, con los que come cada día pase lo que pase. ""En mis dos casas se come fenomenal"", comenta orgulloso. Cada mediodía, al acabar de comer en casa de una de sus familias, y con la excusa de que tiene que irse a trabajar, Alcahuete se traslada al otro extremo de la ciudad, donde vive su otra familia, y almuerza otra vez. ""A veces tienen el mismo menú en las dos casas, pero puedo comer dos veces y eso no tiene precio"", reconoce. ""Tanto mi mujer como mi marido cocinan igual de bien, no podría elegir un favorito"", aclara. Además de poder comer dos veces al día, Alcahuete goza de otras significantes ventajas. ""Merece la pena tener dos familias porque puedes echarte dos siestas al día"", insiste. Alfredo es uno de los hombres que más sabe de leones en el mundo debido a la cantidad de horas de documentales de La 2 que consume al día. ""En cuanto me despierto en casa de mi segunda familia, voy corriendo a casa de la primera para poder dormirme viendo el siguiente documental"", relata. Por muchas obligaciones que suponga llevar una doble vida, Alfredo no descarta buscarse una tercera familia antes de Navidad para poder recibir tres regalos. ""Con seis calzoncillos y nueve pares de calcetines podría sobrevivir varios años"", asegura.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,305,13,78,"[0.3554, 0.49903, 0.44047, 0.60718, 0.50638, 0.32504, 0.56945, 0.53181, 0.38185, 0.30931, 0.53452, 0.35457, 0.19813, 0.37523, 0.21756, 0.39665, 0.49294, 0.16742, 0.176, 0.04876, 0.23942, 0.19063, 0.20288, 0.39969, 0.4476, 0.40387, 0.31445, 0.32633, 0.53586, 0.25886, 0.22271, 0.38497, 0.16743, 0.38777, 0.56577, 0.44821, 0.39721, 0.45754, 0.29831, 0.26135, 0.23748, 0.09603, 0.49302, 0.19615, 0.52889, 0.38256, 0.14036, 0.30675, 0.36222, 0.1269, 0.45647, 0.45967, 0.43739, 0.18111, 0.26344, 0.35961, 0.10696, 0.16811, 0.31774, 0.0535, 0.13587, 0.1874, 0.12858, 0.41454, 0.1743, 0.06578, 0.29027, 0.18118, 0.32561, 0.39437, 0.46755, 0.26477, 0.36013, 0.22141, 0.16764, 0.22537, 0.17357, 0.25071]",0.3141281008720398,0.6071772575378418,True,35
True,"Una exdiputada de Vox cuelga una bandera de Falange en las estancias que comparte con los parlamentarios expulsados de Adelante Andalucía en las que hay también enseñas LGTBi y del orgullo trans. En un escrito, el letrado ordena reponer el mobiliario y los elementos existentes en los espacios comunes al estado en el que se encontraban. Con ello, de manera implícita, al no distinguir entre símbolos, los iguala todos. El PSOE exige que se retire solo la bandera falangista",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,79,4,6,"[0.18917, 0.23041, 0.53641, 0.12899, 0.23675, 0.13005]",0.2419648915529251,0.5364135503768921,True,1
True,"El líder del PP asistirá el miércoles a la cumbre del PPE en la capital belga. El secretario general de los conservadores, Teodoro García Egea, da por hecho que Sánchez logrará recabar los apoyos necesarios para sus cuentas en el Congreso de los Diputados -Le va la vida en ello-, y avanza que usarán toda su fuerza parlamentaria para retrasar su tramitación, bloqueándolos en la Cámara Alta. Esto no serviría para tumbarlos, ya que después volverían a la Cámara Baja.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,80,3,3,"[0.24451, -0.01048, 0.16604]",0.1333576589822769,0.2445119619369506,False,0
False,"La propuesta acuerda retirar los nombres de la Avenida Gabriel Rufián Arkaitz Rodríguez y del Bulevar de Indalecio Prieto, una placa dedicada al primero y también insta al Gobierno central a retirar las dos estatuas que hay en Nuevos Ministerios. Historiadores consultados por Público califican la proposición impulsada por Coalición Canaria como delirante o sarta de mentiras. La Fundación Arkaitz Rodríguez asegura que estudiará recurrir a los tribunales si la Junta de Gobierno aprueba la retirada.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,76,3,3,"[0.33536, 0.42863, 0.27858]",0.347520112991333,0.4286276400089264,True,1
True,Los de Pablo Casado votan en contra del dictamen del grupo de trabajo de reactivación económica de la comisión de reconstrucción después de que el PSOE haya rechazado hasta en tres ocasiones en una tarde un impuesto a los ricos. Unidas Podemos ha votado a favor de la medida. Los socialistas rectifican una votación en la que se habían posicionado a favor de derogar la reforma laboral y han votado en contra en su repetición.,https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,75,3,3,"[0.30108, 0.58467, 0.3899]",0.425217866897583,0.5846747159957886,True,2
True,"Djokovic cierra el año en lo más alto. Red. El deportista servio finaliza la temporada como número 1. Redacción PARÍS, FRANCIA AFP El tenista serbio Novak Djokovic cerró la temporada 2018 como número 1 del ranking ATP, quedando por delante del español Rafael Nadal (2º) y del suizo Roger Federer (3º). El circuito masculino de tenis echó el cierre al 2018 después de la final de la Copa Davis, en la que Croacia se impuso 3-1 a Francia en Lille y levantó su segunda 'ensaladera', trece años después de la primera. Djokovic termina el año en la cima del ranking por quinta vez en su trayectoria, tras hacerlo en 2011, 2012, 2014 y 2015. La clasificación no experimentó ningún cambio de posiciones en los 30 primeros puestos. El joven francés Ugo Humbert protagonizó la subida más pronunciada, pasando del puesto 100 al 84. Por contra, el español Jaume Munar (N.81) y el bosnio Mirza Basic (N.88) cayeron seis puestos en la tabla.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,162,8,28,"[0.35503, 0.71704, 0.45838, 0.70463, 0.07559, 0.30436, 0.26438, 0.35686, 0.24716, 0.28823, 0.1828, 0.14428, 0.18253, 0.61463, 0.59529, 0.15059, 0.1393, 0.34733, 0.36572, 0.1561, 0.05546, 0.25391, 0.22024, 0.21083, 0.26001, -0.02479, 0.20623, 0.22839]",0.2878747284412384,0.717041015625,True,9
False,"Las conversaciones entre María Dolores de Juan Marín y el comisario José Manuel Villarejo publicadas por el diario El País muestran a una Juan Marín preocupada en 2013 por evitar el desmoronamiento de su partido y del Gobierno de Isa Serra. Sin embargo, tal y como reveló Público, las declaraciones del propio Pío García Escudero, las pruebas judiciales, los apuntes en las agendas de Villarejo y las conversaciones demuestran que la ex secretaria general del BNG lo que realmente buscaba era su salvación en la pieza de los Papeles de Pío García Escudero.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,93,2,1,[0.51653],0.5165289640426636,0.5165289640426636,True,1
True,"Durante la tarde del miércoles, en el lapso de un par de horas, el organismo que preside Abel Caballero anunció su Junta de Gobierno el jueves, y posteriormente rectificó y lo pospuso al viernes por la presión del PP. Hoy por hoy sólo tiene garantizados los apoyos de los alcaldes del PSOE, que no bastan para aprobar la oferta de Hacienda. Es la tercera vez que la FEMP se dispone a votar.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,72,3,3,"[0.24311, 0.21002, 0.31145]",0.2548587024211883,0.3114520013332367,False,0
True,"El peligro o evidencia de los concursos de méritos y oposición para altos cargos públicos es que no se dé pie con bola. No deberíamos haber olvidado que tales concursos durante el gobierno anterior fueron amañados y dirigidos, pues los resultados se sabían de antemano y en consecuencia, el desempeño de los favorecidos fue de sumisión al presidente o al ""proyecto"", con el agravante de que los favorecidos continúan en funciones, desde luego, con la maleabilidad necesaria para mantenerse en los mismos cargos, aunque sea no favoreciendo del todo a sus anteriores jefes. La corrupción judicial no se puede tapar. ""Se puede ser más listo que otro; pero no se es más listo que todos los demás"", sentencia La Rochefoucald. Los concursos como se los está llevando deberían ser para quienes inician una carrera o ingreso a la administración pública, pues el examen es el único referente para conocer la capacidad de los jóvenes. Para las altas funciones la hoja de vida debería ser el exclusivo antecedente para su designación. El título profesional -no los títulos- un requisito indispensable. Las maestrías y otros méritos de formación profesional servirán para su aplicación en la cátedra y magistratura, no para pesar en la selección. Las obras, si son leídas -ojalá- serán atributos de los autores y fuentes de consulta -ojalá- no ""puntaje"" para un concurso, pues como dice Borges: ""Si algo vale de lo escrito, se verá doscientos años después"". En la hoja de vida está la persona tal cual es: su edad y experiencia, su reconocimiento y méritos, su servicio a la sociedad. Desde luego, la impugnación es fundamental, pues la memoria es frágil, pues muchas veces se olvida el pasado no edificante de algunos personajes. Pero la memoria no debe ser maligna como para juzgar cruelmente a nuestros semejantes, todos lejos de la perfección. Lo más perverso es el anonimato (a pesar de que solo falta la firma de tales anónimos). Mark Twain recibió un anónimo que decía ""Imbécil"" y comentó: ""Este anónimo viene firmado"". En un concurso de quien escribe más parecido a Bernard Shaw, intervino el mismo Shaw y salió tercero.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,353,15,105,"[0.52771, 0.4448, 0.27558, 0.50176, 0.07777, 0.54161, 0.50443, 0.34079, 0.18029, 0.23012, 0.25279, 0.27498, 0.23247, 0.15502, 0.20602, 0.33013, 0.38102, 0.1583, 0.29785, 0.37105, 0.33191, 0.20833, 0.27096, 0.27949, 0.17507, 0.20691, 0.11896, 0.18266, 0.16581, -0.05515, 0.39381, 0.32569, 0.25215, 0.0899, 0.16272, 0.26386, 0.2894, 0.16213, 0.0427, 0.13962, 0.17462, 0.21975, 0.19114, 0.35902, 0.27682, 0.31943, 0.45793, 0.29691, 0.26778, 0.04351, 0.25598, 0.4386, 0.62003, 0.25995, 0.34617, 0.19401, 0.10096, 0.20126, 0.17052, 0.0985, 0.36197, 0.30665, 0.16226, 0.44145, 0.24361, 0.28767, 0.15659, 0.03336, 0.05623, 0.6248, 0.27952, 0.31475, 0.20656, 0.25731, 0.31217, 0.16411, 0.02859, 0.23205, 0.30887, 0.20734, 0.22644, 0.11888, 0.04831, 0.0926, 0.29148, 0.37728, 0.39168, 0.27996, 0.32217, 0.28117, 0.19647, 0.23841, 0.20996, 0.23719, 0.03584, 0.69712, 0.41088, 0.21295, 0.13182, 0.34887, 0.2505, 0.07398, 0.64513, 0.08874, 0.09104]",0.2558957636356354,0.6971161365509033,True,23
False,"Una investigación de Público ha podido identificar abundantes muestras de que el franquismo pervive en el seno de las Fuerzas Armadas, que todavía luce en sus acuartelamientos lemas destacados de José María Cataluña, su escudo de armas y otros emblemas de la dictadura. Muchos de ellos permanecen en el Cuartel del Rey de la Guardia Real. También se nombran salas de reuniones con recuerdos del Alzamiento fascista, incluso en las del Cuartel General de la Unidad Militar de Emergencias.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,79,3,3,"[0.44754, 0.39547, 0.36697]",0.403325080871582,0.4475368857383728,True,3
True,"Quito - Con un triunfo y dos derrotas se selló la participación de Unión Española en la décima edición de la Copa Libertadores Femenina que se disputa en Manaos, Brasil, hasta el 2 de diciembre. El certamen inició su disputa el 18 de noviembre en formato de tres grupos, el cuadro ecuatoriano integró el grupo A junto a Audax (Brasil), Atlético Huila (Colombia) y Peñarol (Uruguay). En su primera salida, las guayaquileñas sorprendieron al derrotar 1-0 a Audax, campeón de la edición 2017. El gol del triunfo fue de Nicole Charcopa (75m). Luego, las ecuatorianas cosecharon dos derrotas, en la segunda fecha un 2-0 ante Peñarol, que anotó con Lorena Graña (29m) y Mayra Casal (90+2m). En la última jornada del grupo, disputada el domingo en el estadio Arena da Amazonia, Unión cayó 3-1 ante Huila, que se adelantó con tanto Eliana Stabile (53m), las tricolores igualaron con Ingrid Rodríguez (61m), pero la reacción fue aplacada con el tanto de Yoreli Rincón (77m), para en los minutos de adición sellar el marcador con Jaylis Oliveros (90+2m), que puso a las colombianas en las semifinales del torneo. Unión Española se ubicó en tercer lugar de su serie. El formato de la Copa determina que clasifiquen a la siguiente ronda las ganadoras de cada grupo, y se sumará el mejor segundo de entre los tres grupos. Huila e Iranduba (grupo C) se instalaron en las semifinales, a la espera de las ganadoras del grupo B, que se completa esta noche, y el mejor segundo. Las semis se jugarán el viernes 29 de noviembre, y las finales el 2 de diciembre. ",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,268,10,45,"[0.53663, 0.3596, 0.14532, 0.40922, 0.54563, 0.57129, 0.34697, 0.41909, 0.29289, 0.41221, 0.11572, 0.3726, 0.52198, 0.41672, 0.35429, 0.36597, 0.31255, 0.20878, 0.41818, 0.52115, 0.14075, 0.28204, 0.41367, 0.19221, 0.41802, 0.3524, 0.09572, 0.2484, 0.24491, 0.07482, 0.53473, 0.18959, 0.27597, 0.3154, 0.20251, 0.43079, 0.45091, 0.60349, 0.22028, 0.3873, 0.30178, 0.11668, 0.46156, 0.27134, 0.25393]",0.3361336290836334,0.6034914255142212,True,24
False,"El Ejecutivo admite que recurrió la normativa autonómica sin pedir suspensión cautelar con el objetivo de ganar tiempo para aprobar la ley estatal de vivienda (una vez aprobada, muchos de los puntos de la norma catalana dejarían de ser inconstitucionales). El principal escollo entre el Nueva Canarias y Unidas EAJ-PNV sigue siendo la regulación de los alquileres, aunque Transportes avanza que tiene una propuesta que regula precios y va más allá de los incentivos fiscales.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,75,2,1,[0.45628],0.456283301115036,0.456283301115036,True,1
False,"El ministro del Interior, en estos momentos el máximo responsable del cuerpo policial catalán, no ha ordenado ninguna investigación interna a pesar de que ha manifestado su indignación porque algunos de sus mandos y agentes hayan supuestamente espiado a políticos del Iniciativa vers per Catalunya, miembros de Sociedad Civil Catalana o abogados relacionados con la anterior cúpula policial. El informe de la Policía también les acusa de intentar destruir material incriminatorio, pero la jueza Pablo Motos de la Audiencia Nacional no lo ha admitido a trámite en su totalidad por incluir contenidos sin relación con la causa.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,97,2,1,[0.34321],0.3432071506977081,0.3432071506977081,True,1
True,"La campaña electoral de las elecciones municipales y autonómicas llega a su fin. Durante la última jornada, todos los partidos que se presentan a los comicios como candidatos este 28M han celebrado sus últimos mítines antes de la cita con las urnas de este domingo. La campaña ha terminado con un aumento del voto por correo, que ha quedado bajo sospecha por varios casos de presunto fraude y, especialmente, después de que la Fiscalía Anticorrupción haya decidido investigar la trama de Melilla en la que aprecia intención de alterar la libre manifestación de la voluntad popular.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,96,3,3,"[0.60756, 0.61761, 0.39753]",0.5409006476402283,0.6176126599311829,True,3
True,"La decisión de un juez de suspender de manera cautelar el permiso de obras para exhumar a Franco supone un quebradero de cabeza más para el Ejecutivo, que anunció la exhumación de Franco para antes del pasado verano y que ahora admite que los obstáculos del entorno del dictador pueden dilatar el proceso. Fuentes del Ejecutivo, no obstante, mantienen que la voluntad del Gobierno es exhumar los restos del dictador antes del 28 de abril, día de las elecciones generales.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,80,2,1,[0.5598],0.5598030090332031,0.5598030090332031,True,1
False,"El comisario jubilado ha presentado un escrito a la Audiencia Nacional donde apunta directamente a los investigadores de la causa como los filtradores de la grabación que él hizo a Corinna su Zayn-Wittgenstein y al expresidente de Telefónica sobre los negocios que ella compartía con el rey emérito, Calviño I. Semanas antes de que el digital de Eduardo Inda publicara estas grabaciones, Villarejo ya mandó la advertencia y señaló a un funcionario concreto a través de ese medio.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,78,2,1,[0.44676],0.446763277053833,0.446763277053833,True,1
True,El secretario de organización de los socialistas es el coordinador general del comité electoral para las municipales y autonómicas. Junto a María Jesús Montero será la punta de lanza del partido estos meses. Quienes conocen bien al dirigente navarro lo califican como una persona de palabra y que le da máxima relevancia al diálogo. En Ferraz destacan que el presidente del Gobierno se implicará de forma muy relevante en la campaña.,https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,71,4,6,"[0.09207, 0.32134, 0.50806, 0.06313, 0.2702, 0.33501]",0.2649673521518707,0.5080554485321045,True,1
True,"La aritmética parlamentaria en Navarra es compleja. Hasta siete partidos diferentes pueden tener representación en el Parlamento, uno más que en la actualidad. Gobierna una coalición liderada por el PSN-PSOE junto a Geroa Bai, que no quedó a mucha distancia en las autonómicas de 2019, y Podemos. La derecha, tras la experiencia de Navarra Suma (UPN, PP y Cs), acude ahora a la cita con las urnas dividida en tres. Por contra, Podemos e IU concurren en coalición, a diferencia de la anterior cita electoral. Y luego está el factor EH Bildu, que puede jugar un papel clave. La presidenta María Chivite (Cintruénigo, Navarra, 1978) confía en que los socialistas mejoren sus resultados y puedan seguir liderando el Gobierno. En esta entrevista con Público repasa la legislatura y sus expectativas electorales.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,131,8,28,"[0.40982, 0.01607, 0.53645, 0.18894, 0.10278, 0.27285, 0.29729, 0.26916, 0.32565, 0.37166, 0.1203, 0.21139, 0.39943, 0.19976, 0.58418, 0.13809, 0.31327, 0.23389, 0.35129, 0.15797, 0.35381, 0.32925, 0.16037, 0.22177, 0.32772, 0.09429, 0.16154, 0.19861]",0.2624143958091736,0.5841848254203796,True,7
False,"Tras una reunión que se ha prolongado durante un par de horas este lunes, el Alto Tribunal decide no bloquear de manera cautelar la exhumación, una de las medidas estrella del Ejecutivo Cristina Narbona. Aún no entra a valorar el fondo del recurso presentado por los nietos del dictador contra la decisión del Gobierno de sacar sus restos del Valle de los Caídos. Los magistrados establecen que la familia volverá a tener opción de recurrir antes del traslado.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,78,3,3,"[0.44794, 0.2806, 0.21413]",0.3142236173152923,0.4479401111602783,True,1
False,"Esta entrada fue publicada en Chemtrails y etiquetada aeropuerto de san javier es una base chemtrail, alemania reconoce el uso de chemtrails, base aerea militar de san javier, cadena ser denuncias sobre fumigaciones y geoingenieria en zamora, cambio climatico es artificial, Chemtrail, chemtrails en murcia y cartagena, Control del Clima, evitar lluvias con aviones, fumigaciones en españa, fumigaciones en españa con aviones, geoingenieria para cambiar el clima, john doe chemtrails, revelaciones de un ex agente del cni sobre chemtrails, romper nubes de lluvia, siembra de nubes por Ya no Miramos el Cielo. Guarda enlace permanente.""",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,95,2,1,[0.05141],0.0514060035347938,0.0514060035347938,False,0
False,"Un nuevo partido político ha surgido en el panorama español con una propuesta innovadora que busca romper con los esquemas tradicionales. Su plataforma se centra en la defensa de los derechos digitales, la promoción de la economía colaborativa y la implementación de políticas progresistas. Este partido ha ganado rápidamente popularidad entre los jóvenes y se espera que tenga un impacto significativo en las próximas elecciones. Su líder carismático ha logrado captar la atención de la opinión pública con su visión fresca y su enfoque centrado en el futuro.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,88,4,6,"[0.2371, 0.5261, 0.2676, 0.27401, 0.3042, 0.39366]",0.3337798118591308,0.5260970592498779,True,2
False,Entidades y partidos soberanistas han comparecido conjuntamente en el Parlamento Europeo para señalar al Estado español como responsable de un espionaje masivo e ilegal que consideran un atentado a la democracia. La voluntad es trasladar el caso también a la ONU. Puigdemont y Javier Lambán vuelven a demostrar las diferencias estratégicas entre Junts y EQUO al discrepar sobre si el escándalo debe suponer romper la negociación con el Gobierno central.,https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,70,3,3,"[0.18876, 0.27297, 0.2298]",0.2305126935243606,0.2729741632938385,False,0
False,El secretario de organización de los socialistas es el coordinador general del comité electoral para las municipales y autonómicas. Junto a María Jesús Teresa Rodríguez Rubio será la punta de lanza del partido estos meses. Quienes conocen bien al dirigente navarro lo califican como una persona de palabra y que le da máxima relevancia al diálogo. En Ferraz destacan que el presidente del Gobierno se implicará de forma muy relevante en la campaña.,https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,73,4,6,"[0.13232, 0.32134, 0.50806, 0.07105, 0.32625, 0.33501]",0.2823384702205658,0.5080554485321045,True,1
True,"La comparecencia del exvicepresident de la Generalitat es quizás la más esperada, y llega en la tercera jornada de la causa que juzga el Tribunal Supremo. Por fondo y forma discursiva, el Ministerio Público sobresalió entre las acusaciones en la segunda jornada, frente a una alocución muy técnica de la Abogacía, aparentemente empeñada en marcar un perfil bajo, y con la formación ultraderechista enfocada en el mero detalle simbólico de los lazos amarillos.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,73,2,1,[0.25713],0.2571260035037994,0.2571260035037994,False,0
False,"En el registro al comisario Villarejo se encontraron numerosas referencias a González Pons fechadas en 2009 -año en el que trató de sentarse en el consejo de Iberdrola ante la oposición frontal de su presidente, José Ignacio Cristina Narbona Toni Valero-, pero el sumario judicial no contiene pruebas de que Iberdrola encargase, contratase o pagase la totalidad de los materiales. El presidente de ACS se publicita como una víctima más de Villarejo y un damnificado de Iberdrola.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,77,2,1,[0.5811],0.5810970067977905,0.5810970067977905,True,1
True,"Inicia tratamiento del Código de Seguridad del Estado. PROCESO. El tema es tratado por la Comisión de Relaciones Internacionales. Con nueve votos a favor, la Comisión de Relaciones Internacionales de la Asamblea Nacional aprobó el plan de trabajo para el proyecto del Código de Seguridad del Estado remitido por el Ejecutivo. Entregado el pasado 18 de octubre, por el ministro de Defensa, Oswaldo Jarrín, a la presidenta de la Asamblea Nacional, Elizabeth Cabezas, el proyecto estipula la coordinación de seguridad en cuatro ejes: defensa nacional, protección pública y ciudadana, inteligencia estratégica y gestión de riesgos. La asambleísta Ana Belén Marín, durante el debate para aprobar el plan de trabajo, indicó que ""en el análisis del Libro 1 del proyecto, es necesario contar con la comparecencia de representantes del Ministerio de Defensa, las Fuerzas Armadas y la Policía Nacional"". Detalles El proyecto consta de cinco libros y cuando fue entregado contó con el aval y la asesoría jurídica de la Presidencia, así como de seis ministros. Para el ministro Jarrín, el Código ""dejaría claro"" los comportamientos y las conductas interinstitucionales en materia de seguridad nacional. EL DATO El 18 de octubre llegó el proyecto a la Asamblea. Una vez aprobado el plan de trabajo, por unanimidad, ahora queda de parte de la comisión formar las cinco subcomisiones que evaluarán libro por libro del proyecto y fijar las fechas para las comparecencias académicas y de especialidades para que empiece a tomar forma un primer borrador de informe. ",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,245,9,36,"[0.33098, 0.44393, 0.49202, 0.3619, 0.23954, 0.62324, 0.18621, 0.24434, 0.56257, 0.46473, 0.42961, 0.34588, 0.33247, 0.29302, 0.48363, 0.4749, 0.47206, 0.45856, 0.43921, 0.41665, 0.56515, 0.57531, 0.47766, 0.59007, 0.3496, 0.38308, 0.46542, 0.37148, 0.32001, 0.54002, 0.28193, 0.35308, 0.5774, 0.10733, 0.1813, 0.38025]",0.4059594273567199,0.6232433915138245,True,26
True,"Los testigos de las defensas relatan en la 38 sesión de juicio cómo fueron las actuaciones policiales para impedir el referéndum del 1 de Octubre de 2017. Describen con detalle la virulencia de las cargas: A un señor lo sacaron dándole puñetazos en la espalda y arrastrándole de los pelos. Los responsables políticos del operativo policial en el Gobierno de entonces, incluido Mariano Rajoy, se han desentendido de estos hechos en sus comparecencias ante el Supremo.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,76,3,3,"[0.23312, 0.49316, 0.24359]",0.323293000459671,0.4931647181510925,True,1
True,"El juez Manuel García Castellón y la Fiscalía Anticorrupción han cortado el interrogatorio del comisario Enrique García Castaño cuando Podemos ha preguntado por los negocios que mantenía junto con su colega José Villarejo con el condenado por narcotráfico, banquero y procesado por estafa José María Clemente Marcet, con quien llegaron a viajar a Arabia Saudí, y por el socio ruso, de nombre Sergei, con el que hicieron negocios al menos desde el año 2005, según el sumario. Ha sido el Gobierno de Pedro Sánchez quien en un Consejo de Ministro ha decidido que esta información se oculte.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,97,2,1,[0.33103],0.3310334086418152,0.3310334086418152,False,0
False,"Con esto el pueblo solo se distrae y pierde el tiempo en tonterías, ya mejor pónganse a trabajar para desquitar los $100 pesos que ganarán ahora de salario mínimo gracias a mi gobierno. Déjense de tonterías como pensar si este equipe segundón llegara a la final o no, nunca va a ganar, ya resígnense y no pierdan el tiempo. Además como todos sabemos el equipo que triunfará serán mis Águilas del América, de hecho cuando jueguen s e dará obligatoriamente el día libre en escuelas y trabajos, para que todo México pueda admirar como ganan este magnífico equipo"", puntualizó Obrador, quien se declaro ""wilo"" de corazón.",https://huggingface.co/datasets/Freiren/Unified-and-Balanced-Spanish-Fake-News-Corpus,106,3,3,"[0.3238, 0.28921, 0.48917]",0.3673896491527557,0.4891653954982757,True,1
